,parameters_2019,precision_2019,parameters_2018,precision_2018,parameters_2017,precision_2017,mean
0,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 8, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 8, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 8, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 6, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 6, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 6, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 8, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 8, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 8, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 2, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 2, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 2, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 12, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 12, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 12, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 13, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 13, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 13, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 14, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 14, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 14, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 15, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 15, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 15, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 4, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 4, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 4, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 6, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 6, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 6, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 8, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 8, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 8, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 10, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 10, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 10, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 12, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 12, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 12, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 13, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 13, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 13, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 14, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 14, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 14, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 4, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 4, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 4, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 15, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 15, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_split': 15, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 15, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 15, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 15, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 14, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 14, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 14, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 13, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 13, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 13, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 12, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 12, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 12, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 4, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 4, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 4, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'random_state': 0}",0.954018048990116,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'random_state': 0}",0.9718426501035197,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'random_state': 0}",0.8753335874952345,0.9337314288629567
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 4, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 4, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 4, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 12, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 12, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 12, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 13, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 13, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 13, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 14, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 14, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 14, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 15, 'random_state': 0}",0.9548332629801604,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 15, 'random_state': 0}",0.9586435070306039,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 15, 'random_state': 0}",0.8852988691437803,0.9329252130515148
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'random_state': 0}",0.8516061452513967,0.9293490202658692
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'random_state': 0}",0.8516061452513967,0.9293490202658692
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 4, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 4, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 4, 'random_state': 0}",0.8516061452513967,0.9293490202658692
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'random_state': 0}",0.8516061452513967,0.9293490202658692
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'random_state': 0}",0.8516061452513967,0.9293490202658692
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 10, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 10, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 10, 'random_state': 0}",0.8516061452513967,0.9293490202658692
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 12, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 12, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 12, 'random_state': 0}",0.8516061452513967,0.9293490202658692
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 13, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 13, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 13, 'random_state': 0}",0.8516061452513967,0.9293490202658692
0,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 15, 'random_state': 0}",0.9686021505376344,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 15, 'random_state': 0}",0.9678387650085764,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 15, 'random_state': 0}",0.8516061452513967,0.9293490202658692
